"NAME","SUBSYSTEM","COUNT","MAX_COUNT","MIN_COUNT","AVG_COUNT","COUNT_RESET","MAX_COUNT_RESET","MIN_COUNT_RESET","AVG_COUNT_RESET","TIME_ENABLED","TIME_DISABLED","TIME_ELAPSED","TIME_RESET","STATUS","TYPE","COMMENT"
"log_write_requests","recovery","569141","569141","NULL","13550.97619047619","569141","569141","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of log write requests (innodb_log_write_requests)"
"log_writes","recovery","225","225","NULL","5.357142857142857","225","225","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of log writes (innodb_log_writes)"
"compress_pages_compressed","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages compressed"
"compress_pages_decompressed","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages decompressed"
"compression_pad_increments","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times padding is incremented to avoid compression failures"
"compression_pad_decrements","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times padding is decremented due to good compressibility"
"index_page_splits","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index page splits"
"index_page_merge_attempts","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index page merge attempts"
"index_page_merge_successful","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of successful index page merges"
"index_page_reorg_attempts","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index page reorganization attempts"
"index_page_reorg_successful","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of successful index page reorganizations"
"index_page_discards","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index pages discarded"
"adaptive_hash_searches","adaptive_hash_index","8142328","8142328","NULL","193864.95238095237","8142328","8142328","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of successful searches using Adaptive Hash Index"
"adaptive_hash_searches_btree","adaptive_hash_index","77634","77634","NULL","1848.4285714285713","77634","77634","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of searches using B-tree on an index search"
"adaptive_hash_pages_added","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index pages on which the Adaptive Hash Index is built"
"adaptive_hash_pages_removed","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index pages whose corresponding Adaptive Hash Index entries were removed"
"adaptive_hash_rows_added","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of Adaptive Hash Index rows added"
"adaptive_hash_rows_removed","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of Adaptive Hash Index rows removed"
"adaptive_hash_rows_deleted_no_hash_entry","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of rows deleted that did not have corresponding Adaptive Hash Index entries"
"adaptive_hash_rows_updated","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of Adaptive Hash Index rows updated"
"file_num_open_files","file_system","14","14","14","NULL","14","14","14","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","value","Number of files currently open (innodb_num_open_files)"
"ibuf_merges_insert","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of inserted records merged by change buffering"
"ibuf_merges_delete_mark","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of deleted records merged by change buffering"
"ibuf_merges_delete","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of purge records merged by change buffering"
"ibuf_merges_discard_insert","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of insert merged operations discarded"
"ibuf_merges_discard_delete_mark","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of deleted merged operations discarded"
"ibuf_merges_discard_delete","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of purge merged  operations discarded"
"ibuf_merges","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of change buffer merges"
"ibuf_size","change_buffer","1","1","NULL","0.023809523809523808","1","1","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Change buffer size in pages"
"innodb_master_thread_sleeps","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times (seconds) master thread sleeps"
"innodb_activity_count","server","122673","122673","NULL","2920.785714285714","122673","122673","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Current server activity count"
"innodb_master_active_loops","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times master thread performs its tasks when server is active"
"innodb_master_idle_loops","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times master thread performs its tasks when server is idle"
"innodb_background_drop_table_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to process drop table list"
"innodb_ibuf_merge_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to process change buffer merge"
"innodb_log_flush_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to flush log records"
"innodb_mem_validate_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to do memory validation"
"innodb_master_purge_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent by master thread to purge records"
"innodb_dict_lru_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to process DICT LRU list"
"innodb_checkpoint_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent by master thread to do checkpoint"
"innodb_dblwr_writes","server","166","166","NULL","3.9523809523809526","166","166","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of doublewrite operations that have been performed (innodb_dblwr_writes)"
"innodb_dblwr_pages_written","server","9634","9634","NULL","229.38095238095238","9634","9634","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of pages that have been written for doublewrite operations (innodb_dblwr_pages_written)"
"innodb_page_size","server","16384","16384","16384","NULL","16384","16384","16384","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","value","InnoDB page size in bytes (innodb_page_size)"
"innodb_rwlock_s_spin_waits","server","236","236","NULL","5.619047619047619","236","236","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rwlock spin waits due to shared latch request"
"innodb_rwlock_x_spin_waits","server","556","556","NULL","13.238095238095237","556","556","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rwlock spin waits due to exclusive latch request"
"innodb_rwlock_s_spin_rounds","server","1611","1611","NULL","38.357142857142854","1611","1611","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rwlock spin loop rounds due to shared latch request"
"innodb_rwlock_x_spin_rounds","server","13390","13390","NULL","318.8095238095238","13390","13390","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rwlock spin loop rounds due to exclusive latch request"
"innodb_rwlock_s_os_waits","server","47","47","NULL","1.119047619047619","47","47","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of OS waits due to shared latch request"
"innodb_rwlock_x_os_waits","server","417","417","NULL","9.928571428571429","417","417","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of OS waits due to exclusive latch request"
"dml_reads","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rows read"
"dml_inserts","dml","3919015","3919015","NULL","93309.88095238095","3919015","3919015","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rows inserted"
"dml_deletes","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rows deleted"
"dml_updates","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:53:06","NULL","42","NULL","enabled","status_counter","Number of rows updated"
"ddl_background_drop_indexes","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of indexes waiting to be dropped after failed index creation"
"ddl_background_drop_tables","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of tables in background drop table list"
"ddl_online_create_index","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of indexes being created online"
"ddl_pending_alter_table","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of ALTER TABLE, CREATE INDEX, DROP INDEX in progress"
"icp_attempts","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of attempts for index push-down condition checks"
"icp_no_match","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Index push-down condition does not match"
"icp_out_of_range","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Index push-down condition out of range"
"icp_match","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Index push-down condition matches"
